SS_delay,correct,trial_condition,worker_id,correct_response
0.3,1,noncrit_signal,s596,71.0
0.3,1,crit_go,s596,89.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,0,crit_stop,s596,89.0
0.25,1,noncrit_signal,s596,71.0
0.25,1,noncrit_nosignal,s596,71.0
0.25,0,crit_go,s596,89.0
0.25,1,noncrit_nosignal,s596,71.0
0.25,1,crit_go,s596,89.0
0.25,1,noncrit_nosignal,s596,71.0
0.25,1,noncrit_signal,s596,71.0
0.25,1,crit_go,s596,89.0
0.25,1,crit_stop,s596,89.0
0.3,1,crit_go,s596,89.0
0.3,0,crit_stop,s596,89.0
0.25,1,noncrit_signal,s596,71.0
0.25,1,noncrit_nosignal,s596,71.0
0.25,1,noncrit_nosignal,s596,71.0
0.25,1,noncrit_signal,s596,71.0
0.25,1,crit_go,s596,89.0
0.25,1,crit_stop,s596,89.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,noncrit_signal,s596,71.0
0.3,1,crit_stop,s596,89.0
0.35,1,noncrit_signal,s596,71.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,noncrit_signal,s596,71.0
0.35,0,crit_stop,s596,89.0
0.3,1,crit_go,s596,89.0
0.3,0,crit_stop,s596,89.0
0.25,1,crit_go,s596,89.0
0.25,1,noncrit_signal,s596,71.0
0.25,1,crit_go,s596,89.0
0.25,1,crit_go,s596,89.0
0.25,1,noncrit_nosignal,s596,71.0
0.25,1,noncrit_nosignal,s596,71.0
0.25,1,noncrit_signal,s596,71.0
0.25,1,crit_stop,s596,89.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,0,crit_go,s596,89.0
0.3,1,noncrit_signal,s596,71.0
0.3,1,noncrit_signal,s596,71.0
0.3,1,crit_go,s596,89.0
0.3,0,crit_stop,s596,89.0
0.25,1,noncrit_signal,s596,71.0
0.25,1,crit_go,s596,89.0
0.25,0,crit_stop,s596,89.0
0.2,1,crit_go,s596,89.0
0.2,1,crit_go,s596,89.0
0.2,1,noncrit_nosignal,s596,71.0
0.2,1,crit_go,s596,89.0
0.2,1,crit_stop,s596,89.0
0.25,1,crit_stop,s596,89.0
0.3,1,crit_go,s596,89.0
0.3,1,crit_stop,s596,89.0
0.35,1,crit_go,s596,89.0
0.35,1,crit_stop,s596,89.0
0.4,1,crit_go,s596,89.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,noncrit_signal,s596,71.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,noncrit_signal,s596,71.0
0.4,1,crit_go,s596,89.0
0.4,1,crit_stop,s596,89.0
0.45,1,crit_go,s596,89.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,crit_stop,s596,89.0
0.5,1,crit_go,s596,89.0
0.5,1,noncrit_signal,s596,71.0
0.5,0,crit_stop,s596,89.0
0.45,1,crit_stop,s596,89.0
0.5,1,crit_go,s596,89.0
0.5,1,noncrit_nosignal,s596,71.0
0.5,1,crit_go,s596,89.0
0.5,1,noncrit_nosignal,s596,71.0
0.5,1,noncrit_signal,s596,71.0
0.5,1,noncrit_nosignal,s596,71.0
0.5,1,noncrit_signal,s596,71.0
0.5,0,crit_stop,s596,89.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,noncrit_signal,s596,71.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,crit_go,s596,89.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,crit_go,s596,89.0
0.45,1,noncrit_signal,s596,71.0
0.45,1,noncrit_signal,s596,71.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,noncrit_signal,s596,71.0
0.45,0,crit_stop,s596,89.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,crit_stop,s596,89.0
0.45,0,crit_go,s596,89.0
0.45,0,crit_stop,s596,89.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,crit_go,s596,89.0
0.4,0,crit_stop,s596,89.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,0,crit_go,s596,89.0
0.35,1,crit_stop,s596,89.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,crit_go,s596,89.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,noncrit_signal,s596,71.0
0.4,1,crit_go,s596,89.0
0.4,1,crit_go,s596,89.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,noncrit_signal,s596,71.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,crit_go,s596,89.0
0.4,1,crit_stop,s596,89.0
0.45,1,crit_go,s596,89.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,crit_go,s596,89.0
0.45,1,noncrit_signal,s596,71.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,crit_stop,s596,89.0
0.5,1,crit_go,s596,89.0
0.5,1,noncrit_nosignal,s596,71.0
0.5,0,crit_stop,s596,89.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,noncrit_nosignal,s596,71.0
0.45,1,crit_go,s596,89.0
0.45,0,crit_stop,s596,89.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,1,crit_stop,s596,89.0
0.45,1,noncrit_signal,s596,71.0
0.45,1,crit_go,s596,89.0
0.45,1,crit_go,s596,89.0
0.45,1,crit_go,s596,89.0
0.45,1,crit_go,s596,89.0
0.45,0,noncrit_signal,s596,71.0
0.45,1,crit_go,s596,89.0
0.45,0,crit_go,s596,89.0
0.45,0,crit_stop,s596,89.0
0.4,0,crit_go,s596,89.0
0.4,1,noncrit_signal,s596,71.0
0.4,1,noncrit_nosignal,s596,71.0
0.4,0,crit_stop,s596,89.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,crit_go,s596,89.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,noncrit_signal,s596,71.0
0.35,1,crit_go,s596,89.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,crit_go,s596,89.0
0.35,0,crit_stop,s596,89.0
0.3,1,crit_stop,s596,89.0
0.35,1,noncrit_signal,s596,71.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,crit_go,s596,89.0
0.35,1,crit_go,s596,89.0
0.35,1,noncrit_signal,s596,71.0
0.35,0,crit_stop,s596,89.0
0.3,1,crit_go,s596,89.0
0.3,1,crit_go,s596,89.0
0.3,1,crit_go,s596,89.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,noncrit_signal,s596,71.0
0.3,1,noncrit_signal,s596,71.0
0.3,1,noncrit_signal,s596,71.0
0.3,1,noncrit_nosignal,s596,71.0
0.3,1,crit_go,s596,89.0
0.3,1,crit_go,s596,89.0
0.3,0,crit_stop,s596,89.0
0.25,1,crit_stop,s596,89.0
0.3,1,crit_stop,s596,89.0
0.35,1,crit_go,s596,89.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,noncrit_nosignal,s596,71.0
0.35,1,crit_go,s596,89.0
0.35,0,crit_stop,s596,89.0
0.3,1,crit_stop,s596,89.0
0.35,1,noncrit_signal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,crit_stop,s597,89.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_stop,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,0,crit_stop,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_stop,s597,89.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,0,crit_stop,s597,89.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_signal,s597,71.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_stop,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,0,crit_stop,s597,89.0
0.4,1,crit_stop,s597,89.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_signal,s597,71.0
0.45,0,crit_stop,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_go,s597,89.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_signal,s597,71.0
0.4,1,noncrit_signal,s597,71.0
0.4,1,noncrit_signal,s597,71.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,0,crit_stop,s597,89.0
0.35,1,crit_stop,s597,89.0
0.4,0,crit_stop,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,crit_stop,s597,89.0
0.4,0,crit_stop,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,noncrit_signal,s597,71.0
0.35,1,crit_stop,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_stop,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,0,crit_stop,s597,89.0
0.4,1,crit_stop,s597,89.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,0,crit_stop,s597,89.0
0.4,1,crit_go,s597,89.0
0.4,1,crit_go,s597,89.0
0.4,1,crit_stop,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,0,crit_stop,s597,89.0
0.4,1,noncrit_signal,s597,71.0
0.4,0,noncrit_nosignal,s597,71.0
0.4,1,noncrit_signal,s597,71.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,0,crit_stop,s597,89.0
0.35,1,crit_go,s597,89.0
0.35,0,crit_stop,s597,89.0
0.3,1,crit_go,s597,89.0
0.3,1,noncrit_signal,s597,71.0
0.3,1,noncrit_signal,s597,71.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,noncrit_signal,s597,71.0
0.3,0,crit_stop,s597,89.0
0.25,1,crit_go,s597,89.0
0.25,1,crit_go,s597,89.0
0.25,1,crit_stop,s597,89.0
0.3,1,noncrit_signal,s597,71.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,noncrit_signal,s597,71.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,noncrit_signal,s597,71.0
0.3,1,crit_go,s597,89.0
0.3,1,noncrit_signal,s597,71.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,crit_stop,s597,89.0
0.35,1,noncrit_signal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,0,noncrit_nosignal,s597,71.0
0.35,1,noncrit_signal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,crit_stop,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_stop,s597,89.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,noncrit_signal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,0,crit_stop,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_signal,s597,71.0
0.4,0,crit_stop,s597,89.0
0.35,1,noncrit_signal,s597,71.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,noncrit_signal,s597,71.0
0.35,0,crit_stop,s597,89.0
0.3,1,crit_go,s597,89.0
0.3,1,crit_stop,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,noncrit_signal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,noncrit_signal,s597,71.0
0.35,0,crit_stop,s597,89.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,crit_go,s597,89.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,noncrit_signal,s597,71.0
0.3,1,noncrit_signal,s597,71.0
0.3,1,crit_go,s597,89.0
0.3,1,crit_stop,s597,89.0
0.35,1,noncrit_signal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,0,crit_stop,s597,89.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,0,crit_go,s597,89.0
0.3,1,noncrit_nosignal,s597,71.0
0.3,1,crit_go,s597,89.0
0.3,1,crit_stop,s597,89.0
0.35,1,crit_stop,s597,89.0
0.4,1,crit_go,s597,89.0
0.4,0,crit_stop,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,crit_stop,s597,89.0
0.4,1,crit_go,s597,89.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_signal,s597,71.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,noncrit_signal,s597,71.0
0.4,1,crit_go,s597,89.0
0.4,1,crit_stop,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,0,crit_stop,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,noncrit_signal,s597,71.0
0.4,1,crit_stop,s597,89.0
0.45,0,crit_stop,s597,89.0
0.4,1,crit_go,s597,89.0
0.4,0,crit_go,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_signal,s597,71.0
0.4,1,crit_go,s597,89.0
0.4,1,noncrit_signal,s597,71.0
0.4,0,crit_stop,s597,89.0
0.35,1,crit_go,s597,89.0
0.35,1,crit_go,s597,89.0
0.35,1,noncrit_signal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,crit_go,s597,89.0
0.35,0,crit_go,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,crit_go,s597,89.0
0.35,1,noncrit_signal,s597,71.0
0.35,1,noncrit_signal,s597,71.0
0.35,0,noncrit_nosignal,s597,71.0
0.35,0,noncrit_signal,s597,71.0
0.35,0,crit_stop,s597,89.0
0.3,1,crit_go,s597,89.0
0.3,1,crit_stop,s597,89.0
0.35,1,noncrit_nosignal,s597,71.0
0.35,1,crit_stop,s597,89.0
0.4,1,noncrit_nosignal,s597,71.0
0.4,1,crit_go,s597,89.0
0.4,1,crit_stop,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,crit_stop,s597,89.0
0.5,1,crit_go,s597,89.0
0.5,1,crit_go,s597,89.0
0.5,1,crit_go,s597,89.0
0.5,1,crit_go,s597,89.0
0.5,0,noncrit_nosignal,s597,71.0
0.5,1,noncrit_signal,s597,71.0
0.5,1,noncrit_nosignal,s597,71.0
0.5,1,noncrit_nosignal,s597,71.0
0.5,1,noncrit_nosignal,s597,71.0
0.5,1,noncrit_signal,s597,71.0
0.5,1,noncrit_nosignal,s597,71.0
0.5,1,noncrit_nosignal,s597,71.0
0.5,0,crit_stop,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,noncrit_nosignal,s597,71.0
0.45,1,crit_go,s597,89.0
0.45,1,crit_go,s597,89.0
0.4,1,noncrit_nosignal,s598,71.0
0.4,1,crit_go,s598,89.0
0.4,1,noncrit_signal,s598,71.0
0.4,1,noncrit_nosignal,s598,71.0
0.4,1,noncrit_signal,s598,71.0
0.4,1,noncrit_nosignal,s598,71.0
0.4,0,crit_stop,s598,89.0
0.35,1,crit_go,s598,89.0
0.35,1,crit_go,s598,89.0
0.35,1,crit_stop,s598,89.0
0.4,1,crit_go,s598,89.0
0.4,1,noncrit_signal,s598,71.0
0.4,1,crit_stop,s598,89.0
0.45,1,crit_stop,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,noncrit_signal,s598,71.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,noncrit_signal,s598,71.0
0.5,0,crit_stop,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,crit_stop,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,crit_stop,s598,89.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,0,crit_stop,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,crit_stop,s598,89.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,crit_go,s598,89.0
0.55,0,crit_stop,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,crit_go,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,noncrit_signal,s598,71.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_signal,s598,71.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,crit_go,s598,89.0
0.5,0,crit_stop,s598,89.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,crit_stop,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,crit_stop,s598,89.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,crit_go,s598,89.0
0.55,1,crit_go,s598,89.0
0.55,0,crit_stop,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,0,crit_stop,s598,89.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,crit_go,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,0,crit_stop,s598,89.0
0.4,1,crit_go,s598,89.0
0.4,1,noncrit_signal,s598,71.0
0.4,1,noncrit_nosignal,s598,71.0
0.4,1,crit_stop,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,crit_go,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,0,crit_stop,s598,89.0
0.4,1,crit_stop,s598,89.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,crit_stop,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,noncrit_signal,s598,71.0
0.5,1,noncrit_signal,s598,71.0
0.5,1,noncrit_signal,s598,71.0
0.5,1,crit_go,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,0,crit_stop,s598,89.0
0.45,0,crit_stop,s598,89.0
0.4,1,crit_stop,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_nosignal,s598,71.0
0.45,1,crit_go,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,0,crit_stop,s598,89.0
0.4,1,crit_stop,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,1,crit_go,s598,89.0
0.45,1,noncrit_signal,s598,71.0
0.45,1,crit_stop,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,crit_stop,s598,89.0
0.55,1,crit_go,s598,89.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,noncrit_signal,s598,71.0
0.55,1,noncrit_signal,s598,71.0
0.55,1,noncrit_signal,s598,71.0
0.55,1,noncrit_signal,s598,71.0
0.55,1,crit_go,s598,89.0
0.55,1,crit_go,s598,89.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,crit_stop,s598,89.0
0.6,0,crit_stop,s598,89.0
0.55,1,noncrit_signal,s598,71.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,0,crit_stop,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,crit_go,s598,89.0
0.5,1,crit_stop,s598,89.0
0.55,1,crit_go,s598,89.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,noncrit_signal,s598,71.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,crit_go,s598,89.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,crit_go,s598,89.0
0.55,1,crit_stop,s598,89.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,crit_go,s598,89.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,crit_go,s598,89.0
0.6,1,crit_go,s598,89.0
0.6,0,crit_stop,s598,89.0
0.55,1,crit_go,s598,89.0
0.55,1,crit_stop,s598,89.0
0.6,1,crit_go,s598,89.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,crit_go,s598,89.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,noncrit_signal,s598,71.0
0.6,0,crit_stop,s598,89.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,crit_go,s598,89.0
0.55,1,crit_stop,s598,89.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,crit_go,s598,89.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,crit_go,s598,89.0
0.6,1,crit_go,s598,89.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,crit_stop,s598,89.0
0.65,1,noncrit_signal,s598,71.0
0.65,1,crit_go,s598,89.0
0.65,1,noncrit_nosignal,s598,71.0
0.65,1,noncrit_nosignal,s598,71.0
0.65,1,crit_go,s598,89.0
0.65,1,crit_go,s598,89.0
0.65,1,noncrit_signal,s598,71.0
0.65,1,crit_go,s598,89.0
0.65,1,crit_stop,s598,89.0
0.7,1,noncrit_nosignal,s598,71.0
0.7,0,crit_stop,s598,89.0
0.65,1,noncrit_signal,s598,71.0
0.65,1,crit_go,s598,89.0
0.65,1,noncrit_nosignal,s598,71.0
0.65,1,noncrit_signal,s598,71.0
0.65,1,crit_go,s598,89.0
0.65,0,crit_stop,s598,89.0
0.6,1,crit_go,s598,89.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,noncrit_signal,s598,71.0
0.6,0,crit_stop,s598,89.0
0.55,1,noncrit_signal,s598,71.0
0.55,1,crit_go,s598,89.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,1,noncrit_signal,s598,71.0
0.55,1,crit_stop,s598,89.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,crit_stop,s598,89.0
0.65,1,crit_go,s598,89.0
0.65,1,noncrit_signal,s598,71.0
0.65,1,crit_go,s598,89.0
0.65,1,crit_go,s598,89.0
0.65,1,noncrit_nosignal,s598,71.0
0.65,1,crit_go,s598,89.0
0.65,1,noncrit_signal,s598,71.0
0.65,0,crit_stop,s598,89.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,crit_go,s598,89.0
0.6,1,crit_go,s598,89.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,noncrit_signal,s598,71.0
0.6,1,noncrit_nosignal,s598,71.0
0.6,0,crit_stop,s598,89.0
0.55,1,noncrit_signal,s598,71.0
0.55,1,noncrit_nosignal,s598,71.0
0.55,0,crit_stop,s598,89.0
0.5,1,crit_go,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,crit_stop,s598,89.0
0.55,0,crit_stop,s598,89.0
0.5,1,noncrit_nosignal,s598,71.0
0.5,1,crit_stop,s598,89.0
